Tweet ID	Country	Date	Tweet
3,59791E+17	ID	23/07/13	@ochtavianivera ketawa terooos kering tuh..mumpung blom imsak basahin :)))
3,59829E+17	ES	24/07/13	"3MSC… 3MSC… Donde este Alicia en El País de las Maravillas… (La de Disney) Pa' Haches y tíos buenos, ya tenemos Sombrereros locos ;)"
3,59846E+17	US	24/07/13	@Dobnak its almost uncomfortable how much i love u 😅
3,59885E+17	US	24/07/13	I want some chocolate cake and blue bell, vanilla ice cream.
3,59897E+17	BR	24/07/13	A verdade é que eu gosto de não ver sentindo.
3,59954E+17	US	24/07/13	@bluem00n__ @Neesstor_ I knew itt too he would always flirt with my man
3,60031E+17	US	24/07/13	I need to relax..
3,6004E+17	US	24/07/13	@TheCulbert12 I want my own category
3,60185E+17	US	24/07/13	"If the Gosling/Star Wars rumors are true I will ruin all pairs of my pants. #FuckYes #Nightcall #\Don'tHaveAnyWheelsOnMyCar\"" #Paraphrased"""
3,60299E+17	CA	25/07/13	i think hunter's thing tonight is calling everyone 12 year olds haha
3,60401E+17	ES	25/07/13	Hoy estoy borde ,lo digo para los que luego se enfadan conmigo porque no les aviso.
3,6041E+17	FR	25/07/13	Bazen sadece susarsın ve iftarı beklersin .
3,60453E+17	FR	25/07/13	Elle est fière pck j'lui ai dis qu'elle avait un gros cul ptdrrr #abuser
3,60472E+17	US	25/07/13	Everyone favorites my tweet like they have something to say about it but than won't say shit
3,60487E+17	US	25/07/13	Abrazos Bro @R_amir_ez besos  @_pathito pasen excelente tarde!!
3,60495E+17	GB	25/07/13	I hate watching crime watch, it's way too emotional
3,60507E+17	BR	25/07/13	Hey Jessieeee
3,60563E+17	DE	26/07/13	"#nowplaying #nena #friends ~ Nena &amp; Friends | Wunder gescheh'n 2003 ||| Radio TEDDY - In #Brandenburg #GER auf 90.2"
3,60589E+17	ID	26/07/13	@GabriellaGaby45 bsok ksh k gw yaa, gab.
3,60711E+17	ID	26/07/13	@Zhy_Auuulia jakarta pusat waktu dulu juga kena banjir kali yeyy :P , hehehe :D :)
3,6076E+17	US	26/07/13	@zacwitte @aron @rosical @jobrieniii @hyacinthe @josephch that was fun!
3,60785E+17	DE	26/07/13	I'm at Centrum Černý Most (Praha) w/ 5 others http://t.co/2QaTofMB9O
3,60821E+17	BR	26/07/13	I'm at China Frios (Goiânia, Goiás) http://t.co/owtFNGBsh1
3,60876E+17	CH	26/07/13	Sans être dehors je reconnais le bruit de la Lamborghini de mon boss #IlenRatePasUne
3,60904E+17	FR	26/07/13	Nabila cer bien fait demarerr .
3,60916E+17	FR	27/07/13	Trop chaud , j'aime même essayer de dormir sans couette .
3,60999E+17	US	27/07/13	I wonder if Khalil woke. He'll keep me up
3,6105E+17	ID	27/07/13	@marlgha hahaha nesu? Jo nesu2 mba'e... :)
3,61066E+17	ID	27/07/13	At GANDARIA Cafe — https://t.co/KUQodk0qyy
3,61197E+17	US	27/07/13	I realized that I've been crossing oceans for people that wouldn't jump puddles for me.
3,61231E+17	BR	27/07/13	Giulia é foda KKKKKK
3,61236E+17	BR	27/07/13	me indiquem fics? 7
3,61263E+17	BR	27/07/13	tentando compreender como coca cola consegue ser tão bom
3,61303E+17	US	28/07/13	I want to become a Rolling Stones fan. Here we go.
3,61304E+17	US	28/07/13	Is it even worth it?
3,61476E+17	US	28/07/13	Back, to sleep i goooooo. I'm the only one, up . -.-
3,61496E+17	ID	28/07/13	Dreams come true (with Febrian) [pic] — https://t.co/GZx7ABdCEQ
3,61533E+17	US	28/07/13	Man I wanted to get into a brawl 😔
3,61571E+17	TR	28/07/13	"\@mmuratgldal @fNdkrkmz @nur_guldal @ciğdemkrkmaz (@ Hatay kunefe) http://t.co/Lyn2qMAqDC\"""""
3,6159E+17	CH	28/07/13	"@sophie_alab1 \I LOVE YOU I WANT YOUR TATTOO TOO\"" said Sophie in Malia"""
3,61627E+17	ID	28/07/13	"@adheperikecil ; Amiin :-)"
3,61641E+17	BR	29/07/13	daí quando tu põe na cabeça que está tudo bem, vem um tweet(rt) e te põe na indecisão denovo
3,61665E+17	ID	29/07/13	Laperr -______-
3,61791E+17	BR	29/07/13	N sinto minhas mãos
3,61796E+17	GB	29/07/13	I like to play hard to get so I can see if he can handle a challenge
3,61814E+17	JP	29/07/13	@harukyan2580 ぇッまじ？営業停止とかの話聞いてない？
3,61873E+17	RU	29/07/13	“@MediaStorePro: Воровать - нехорошо! http://t.co/2j7aFwtQ2p”
3,61894E+17	ID	29/07/13	Yak berdebat.
3,61942E+17	FR	29/07/13	@Eleinat_ 55 1 dakkada geriden geldiğine göre 56. Dakika :))
3,62018E+17	ID	30/07/13	@fannydamaii  rehat sek ndek omah.Lak dgwo moleh CR g enk,enk mkn di tempat.Patnermu ojtU wes kerjo ndek travel lho kerjo 2bln de void peng2
3,62045E+17	US	30/07/13	Des I'm so sorry! Love u girl! Chris is brooks times two! My heart breaks for you!! Stay strong girl! U will find him!! #TheBachelorette
3,62171E+17	US	30/07/13	Curve much?? 😒 Igghht thats cool
3,62297E+17	US	30/07/13	"Think me &amp; my baddies getting rooms dis weekend!"
3,62304E+17	TR	30/07/13	#GUNESIBEKLERKEN müthiş geçiyo #cihanvedemet de öyle :))
3,62308E+17	TR	30/07/13	I'm at Big Yellow Taxi Benzin w/ @bthntc http://t.co/elvsMfs0MU
3,62335E+17	GB	30/07/13	@Time2TalkBeauty sheepskin crocs may be the answer to that #ruggedcomfort
3,62347E+17	US	30/07/13	I never been the kind to let my feelings show
3,62394E+17	ID	31/07/13	"Sepertinya harus bikin acount baru, (ˇεˇ\) hUftt !!!"""
3,62461E+17	ID	31/07/13	Piye opo toh bosomu? RT @Tribudiarta01: you are very arrogant! I know, you speak english the help of the internet, right?
3,62462E+17	US	31/07/13	Mad cause yo bitch feelin a real nigga
3,62575E+17	JP	31/07/13	熱あんし明日大事なテストあるし\nおわったわー。
3,62636E+17	TR	31/07/13	“@kalpcarpintiniz: 'İYİ Kİ HAYATİMDASİN' dedirt bana”
3,62654E+17	US	31/07/13	@_iamjuanita ill be there
3,62671E+17	TR	31/07/13	@kedikolyelikiz sen görürsün karabasanları yolluyorum simdi sana heeeh sen kaşındın.
3,62711E+17	GB	31/07/13	“@CoCoRaine: THERE'S EXACTLY 6 DAYS TILL IM 18 GUYS 🎉🎉🎉🎉🙈🙈🙈🙏🙏😱😱😱😱😊😊💯💯💯👌👌🎁🎁🎁🎁🎊🎊🎊🎊🎊🎈🎈🎈🎈🎈🎈🎈 WHOOOOP!!1⃣8⃣⬆🔞🔞🔞🆔🆔✔✔AHHHH BIG GIRL TUN UP” YESS!!
3,62793E+17	US	01/08/13	"@FroganMeeman hah idk. But no worries, its summer &amp; I forget days too"
3,6281E+17	US	01/08/13	“@KerrySkillern: I just love and miss @RachelDunn94 💕” I know you meant me 😊
3,62851E+17	GB	01/08/13	@gpolitica @tonymc999 @booshmoon2 dunno about that mate but may have been an idea to keep him talking while another's found
3,62851E+17	ES	01/08/13	Raxoi,lintxamendua jasaten ari dela eta errugabetasun presuntzioa eta zuzenbide estatuaren bermeak eskatzen.Euskaldunok ere horixe  nahi!
3,62866E+17	GB	01/08/13	@ThreeUK Now that VF and O2 have announced their 4G switch on dates, have you got any similar surprises lined up?
3,63E+17	RU	01/08/13	@Lead_doll а там если на побережье поехать, не холодно будет?) надолго ты?
3,63033E+17	US	01/08/13	Nez a drive anybody I swear he play too much.
3,63058E+17	BR	01/08/13	29 anos preso nesse transito
3,63118E+17	ID	02/08/13	Uhukkkk @nandashabrinaN: Ok dongg RT @takakuramanabu: Ok gak ya? @nandashabrinaN: Thankyou nabu, km juga ok?:$ RT @takakuramanabu: Have a
3,63137E+17	BR	02/08/13	Dormirei
3,633E+17	ID	02/08/13	"☹ RT @gwittvan: Elvan lagi apa ?? :( RT\@witdyaa: ABANG lagi apa ??? RT @decoyperiishak: PAPA lagi apa ???? http://t.co/1KXQK7BUoL\"""""
3,6332E+17	BR	02/08/13	@sofsoares_ ow, chama no whats, ou dm
3,63339E+17	TR	02/08/13	Partylemece (@ Kazancı Yokuşu) http://t.co/qMndzkRUGK
3,63382E+17	US	02/08/13	@Crystal_Yi @cmmarqua before and after soon!
3,63404E+17	US	02/08/13	This nigga drove 8 hours just to find out he can't go to court today 😂😂 #bust
3,63439E+17	BR	02/08/13	"@_ziitaa de nada ;))"
3,63577E+17	US	03/08/13	@ItsGilThoo_ may your stomach be fulfilled with delicious food to see ya on the other side :(
3,63602E+17	ES	03/08/13	@pedroj_ramirez @elmundoes Y Rubalcaba quien es? Jimmy Cárter? Apaga y vámonos
3,6366E+17	US	03/08/13	@PhillipWolf roll it away, man. #Philosophy101
3,63697E+17	ID	03/08/13	Mention ga masuk? Shtdmnd
3,63747E+17	US	03/08/13	I've decided I am sleeping the next 11 days away! #goodplan
3,63774E+17	US	03/08/13	I never mattered  to u
3,63782E+17	US	03/08/13	"This curry chicken, rice, potatoes, and Mac and cheese &gt; 😋😋😋👌"
3,63803E+17	FR	03/08/13	Celia qui s'endort et moi qui chante
3,63867E+17	ID	04/08/13	Selamat pagi:)
3,63868E+17	US	04/08/13	Black light, white blanket. http://t.co/TBMPaz9Mbf
3,63869E+17	BR	04/08/13	Assistindo ufc com mãe hhaha
3,63875E+17	ID	04/08/13	"RT\@MBiyanS_Oji: Astagfirullah,sabar ya allah -_-\"""""
3,64032E+17	FR	04/08/13	@ramaa_ta Une de mes petites sœur Sénégalaise soninké j'vous la vend a 4500e
3,64057E+17	US	04/08/13	One person I hate ummm ummm ummm
3,64075E+17	US	04/08/13	Colorado snowboarder dies on Mt. Hood: Rescuers were resuming a search Sunday for a snowboarder who was buried in... http://t.co/Y43axznqF7
3,6417E+17	NO	04/08/13	@justinbieber enjoy yourself baby
3,6423E+17	US	05/08/13	I'm not crying but I am hyperventilating like I'm about to cry. #newsroom.
3,64261E+17	BR	05/08/13	Entendi a mt tempo que era pra me afastar, mais as emoções falaram mais alto, mas eu não preciso de vc
3,64284E+17	MY	05/08/13	"#100thingsilove \n•food\n•friends\n•music\n•minions\n•wifi\n•holidays\n&amp;more ;)"
3,64331E+17	JP	05/08/13	バス停到着(^-^) @ JR茨木東口バス停 (阪急バス・近鉄バス・京阪バス)に写真つきタッチ！ http://t.co/L432WeOmXm http://t.co/q3FoHn9PFA
3,64363E+17	ID	05/08/13	I'm at @GajahMadaPlaza (Jakarta Pusat, DKI Jakarta) w/ 8 others http://t.co/2PFOmXXsvD
3,6439E+17	FR	05/08/13	@_wat_kyk_jy c'est pas atténuant d'aimer marine :(
3,64534E+17	ES	05/08/13	Olvido: No le falté al respeto.. (No me toques los cojones) jajaja me mofo chica.
3,64563E+17	BR	06/08/13	Coragem... (@ Academia Vita Fitness w/ 2 others) http://t.co/hhnfU27daU
3,64565E+17	US	06/08/13	Great effort swish, but u still should've caught that!
3,6458E+17	ID	06/08/13	"Alhamdulillah zakat is number one \@rumahzakat: Sebelum mudik, udah pada bayar zakatnya belum nih????? Selain kantor kami hadir di 51 kota"""
3,64615E+17	ID	06/08/13	"Wow terlihaaattt... keren! #ungu #purple #cool #color #ever hahaha.. :p @ \BakpaO telo\"" (Repoeblik… http://t.co/eKPz8gNBle"""
3,64655E+17	JP	06/08/13	明日、13:30から川へ出かけましよう！\n元千代崎中学校のみなさん\nぜひいきましょう！\nメンバー募集しております( ´・_・｀)♡\n行きたい人、リプください♡
3,64784E+17	TR	06/08/13	Kuzenim 7 yasinda bana asik olacak kadar aptal degilim diyo.kenara ayirin bunu.bu olmus.
3,64796E+17	TR	06/08/13	Sahilde güneşleniriken arkadan bir hödük çıkmasa zaten kutlama vericem.. http://t.co/c7pFI7ukZd
3,64898E+17	US	06/08/13	Watching Basketball wives., 😑 really don't wanna watch it. OG replaying them all
3,64951E+17	US	07/08/13	"today &lt;&lt;&lt;&lt;&lt;"
3,65E+17	BR	07/08/13	Fuui,  boa p vcs
3,65059E+17	BR	07/08/13	Ai gente
3,65118E+17	US	07/08/13	"when my boyfriend rubs my tummy cuz i tell him it hurts. &gt;&gt;&gt;&gt; "
3,65118E+17	CL	07/08/13	sige lloviendo comodoro que lindo sos!!
3,65145E+17	ID	07/08/13	"Jjiiah..... X_x RT\@Malla_Kpop: @jihannation Yodah, eonni mati dulu geh !! XD ud kebelet mo kawin ama Xiau Lu nih. Kkkkk~\"""""
3,65145E+17	US	07/08/13	@loganlopezbitch WHAT😂😂
3,65183E+17	US	07/08/13	I really so hate doing my hair. Y'all don't understand.
3,65313E+17	US	08/08/13	I HAVE to see Thor a dark world I love Thor I was even excited seein him after iron man 2 lol
3,65319E+17	MX	08/08/13	Al natural ! Que es mejor :)
3,65349E+17	US	08/08/13	#confessyourunpopularopinion I'm a Michigan fan.
3,65371E+17	US	08/08/13	Reggie got Chris feeling niceeee
3,65464E+17	US	08/08/13	Joel Osteen = Adam Sandler in the Wedding singer. @schaferja
3,65472E+17	MY	08/08/13	"@AinalZawani lalalalalla..tetiba nak mention \nak balik kampung la,rumah x da org..\"" Hahaha"""
3,65487E+17	GB	08/08/13	when someone hates you or falls out with you for no reason what so ever, lol no you don't do that
3,65655E+17	BR	09/08/13	Ahhh sai do meu cu bosta
3,65682E+17	US	09/08/13	If you're going to passive-aggressively communicate, I'm going to active-aggressively ignore it. #saywhatyouneedtosay
3,65756E+17	ES	09/08/13	Vamoos pa Torrreeee!
3,65824E+17	GB	09/08/13	@kimfreeman67 got a dress from topshop the other day :) xxx
3,65841E+17	ES	09/08/13	"Muuuuchooooo blaaaaablaaaablaaaaa &amp; deespuueeees 'O ."
3,65853E+17	US	09/08/13	RT“@_PRECIOUS23_: That man deserve Nothing but the Best :)”
3,65945E+17	BR	09/08/13	Hahahaha vou desligar o 3g entaummm
3,65951E+17	US	09/08/13	#SWAG http://t.co/7GcbYAzjGR
3,6609E+17	ID	10/08/13	"Hhaha,bisa bisa . Kagak mudik emang lu ? \@RYCHELL155: Di android dooong ja :p hehehe kan kata lo nanti kudet klo gak ngtweet ahahahaha"""
3,66164E+17	TR	10/08/13	@baranonceel @arozbey hiiic gorusme baran bosver kendileri cok hayirsiz oldugu icin :D
3,66199E+17	US	10/08/13	"My back hurts &lt;&lt;&lt;&lt;&lt;"
3,662E+17	ID	10/08/13	@dellasetya hahaha
3,66204E+17	ID	10/08/13	Watching The Spy Next Door — https://t.co/CQ16KYKPU0
3,66217E+17	RU	10/08/13	#dj #arseniy #тракторист #traktor #kontrol #бассейн #super #party #in #da #mix #summer #сокольники 👍😎😜… http://t.co/HnGic2GrBx
3,66237E+17	US	10/08/13	"When Trey Songz say BOUNCE IT &gt;"
3,66264E+17	PT	10/08/13	Heureuse http://t.co/92T9PphPN4
3,66361E+17	ES	11/08/13	No vuelvo a salir con vestido :-)
3,66378E+17	US	11/08/13	You should watch Oblivion the ending is way better than Mass Effect 3.
3,66382E+17	JP	11/08/13	ルルド、季節限定バジル🌿のフォカッチャ。\n香り伝えられないのが残念。濃厚でお上品なバジル🌿の香り。\n朝採りトマト🍅と一緒にオリーブオイルで。\n最高の一日のスタートなのだ👩 @ 宮の森「ルルド」 http://t.co/lYOT1oHAmR
3,66535E+17	ID	11/08/13	Sama mengelilu kya zanetti“@afrisandhy: Fuck 11 RT @fajrin27: Heh mauk banar urang tuha main pulang”
3,6658E+17	US	11/08/13	Lol“@Shawty_Treece: @MyThugsKeeper: how ?? iin not YOU :p”
3,66627E+17	GB	11/08/13	I think my head has fallen off
3,66641E+17	US	11/08/13	Only I would buy this 😍😍 http://t.co/6XDeXde1Xt
3,66671E+17	GB	11/08/13	Lovely nap
3,66719E+17	MX	12/08/13	Con la familia (@ casas alemán) http://t.co/qcmt3sDI3b
3,66776E+17	US	12/08/13	Got called stupid on Instagram by a girl I haven't even met before.
3,66836E+17	US	12/08/13	Gahhhdamn I just be awake not doin shaat
3,66891E+17	BR	12/08/13	@itau30horas chegar o cartão e o cliente ficar frustrado ? Olha objetivo alcançado !
3,66981E+17	US	12/08/13	I go through money like guys go through bitches.
3,66998E+17	GB	12/08/13	@AleynaAAkin I hate nancy!! I love sienna x
3,67014E+17	CH	12/08/13	@AudreyCotter @Leazilt @moos_c je vais jamais m'en remette 😂😂😂😂😂😂😂😂😂
3,67038E+17	FR	12/08/13	: @NiallOfficial  , please follow me, if you see this please follow me ! :) is my dream, you are everything to me, i love youuu  x222
3,67105E+17	ID	13/08/13	Wixy pudul dg kak sandra ini ntau diri.. cuma dtg ba rumpu dirmh p qt… (w/ Sandra at My Private Room Matali) — https://t.co/G7BLz0RIV6
3,67181E+17	ID	13/08/13	I'm at McDonald's - @mcd14045 (Jakarta Pusat, DKI Jakarta) w/ 2 others http://t.co/mJCl4gDFo8
3,67206E+17	RU	13/08/13	Я досматриваю последние серии Сверхов. Как кусок из сердца вырываю.
3,6723E+17	ID	13/08/13	@aditprasetya_ km alamatnya mna diitt...
3,673E+17	US	13/08/13	On some serious good vibes today though 😊
3,67364E+17	US	13/08/13	@Rayna_mcgiggly yeah I'm so confused, but I guess I'm lucky
3,67367E+17	UA	13/08/13	@Alex_691 Только сериалы только хардкор
3,67426E+17	US	13/08/13	Lake day wif mah baybay and his famlay 😊😎 johnskrocki @ Whiskeytown Lake http://t.co/oRECs8fJio
3,67438E+17	BR	14/08/13	@cissanaweb @gabyspanic @ceciliamx mas tem aquele risco que eu te falei. Igual naquele dia do Paramore.
3,67459E+17	ID	14/08/13	@_brahmaryana banyak kali.okeoke thanks er
3,675E+17	US	14/08/13	@bethelamare ily
3,6758E+17	GB	14/08/13	Tweet #mtvhottest Nicole Scherzinger
3,67643E+17	IT	14/08/13	@zaynmalik  #ThisIsUsFollowSpree FOLLOW ME ZAYN PLEASEEE :) I'M ITALIAN DIRECTIONER. x14
3,67753E+17	US	14/08/13	Need a man that gone treat me right, be his one n only. 💕
3,67759E+17	GB	14/08/13	"Not a bad game &amp; better atmosphere than your average 'friendly'. Played some nice stuff at times, though preseason sloppiness in parts too."
3,67783E+17	SE	14/08/13	Åh så för ja inte svara dirr, fråga han mig värsta random frågan.
3,6784E+17	US	15/08/13	66 😍
3,67841E+17	JP	15/08/13	山を探索 (@ 市民の森) http://t.co/Q10kxWqQ7E
3,67902E+17	US	15/08/13	Weeeee
3,67934E+17	ID	15/08/13	@andiazizah6 iyaa?
3,67986E+17	PT	15/08/13	@_NiseOliveira olha quem fala
3,68048E+17	US	15/08/13	That music was weak af, how do i turn up to that?
3,68093E+17	US	15/08/13	Surprise surprise
3,68113E+17	FR	15/08/13	"@LauRdrgs C'est beau poulette ;P"
3,68242E+17	US	16/08/13	After seeing College Night, might be time to home school #LeftCoastBaby. And insulate her in a bubble. #PadresBloggers
3,68256E+17	MX	16/08/13	@eiyunes jajajajajajajjajajajajajajaa 😚
3,68343E+17	ES	16/08/13	@Santihumor @Serts1 es otro paisano y amigo emigrado a #Madrid además seguidor tuyo en #LaChocitaDelLoro y con @EvaMChef_of formamos buen
3,68344E+17	BR	16/08/13	¿Horrible? Horrible es que aún no tengamos las fotos promocionales de la #Season6, ESO ES HORRIBLE!
3,68366E+17	NO	16/08/13	Bare din
3,68447E+17	US	16/08/13	Found Tricia's twin lol http://t.co/arrFu8Mf7X
3,68451E+17	TR	16/08/13	I'm at Mobil Bahçe (Bursa) w/ 2 others http://t.co/VrRk3uJfiF
3,6848E+17	TR	16/08/13	"Her şeyi çok ciddiye alıyordum, sanki ölümsüzmüşüm gibi.\ - Jean-Paul Sartre"""
3,68556E+17	ID	17/08/13	"Artisx TVRI \@Adeelwulandari: @vaniangit iyo artis apa dulu nyet hahaha\"""""
3,68614E+17	US	17/08/13	@gina_roseee me every night
3,68708E+17	NL	17/08/13	"\@sitana_x: veel mensen zeggen dat zina geen schatje of mooie meid betekend wat dan?\"" slet hahaha"""
3,6871E+17	TR	17/08/13	I'm at Eyüp Sultan Meydanı (İstanbul, Türkiye) w/ 6 others http://t.co/O0N5npp8DO
3,68781E+17	US	17/08/13	Somewhere in America, Miley Cyrus is still twerkin
3,68797E+17	US	17/08/13	@Teresa_Giudice love it! Juicy Joe and Gia look like they are having a blast! Have fun today tre!
3,68827E+17	US	17/08/13	Me molesta no encontrarte ni por casualidad,
3,68832E+17	TR	17/08/13	I'm at Olympia Disco w/ 29 others http://t.co/OF2sISoTEA
3,68922E+17	ID	18/08/13	"Ah nnt gue udh kerumah tau2nya baju kotor lg trs disuruh cuciin, basi ah:(\@RenaldyFN: Iya makanya kan, buru tar keburu nambah RT \""@Firdary:"""
3,69032E+17	US	18/08/13	✌Bouta make myself sick. Gettin angry like this..my head hurtin so bad. I'm Finna just go to sleep.
3,69036E+17	US	18/08/13	Work till 12
3,69044E+17	TR	18/08/13	I'm at antalya - alanya yolunda w/ 3 others http://t.co/6KzdgjIwQL
3,69085E+17	ID	18/08/13	Nungguin si kakak banguuun -_- gak ada kerjaan soalnya (with Dzulfikar) [pic] — https://t.co/u33I2xL0Ro
3,69118E+17	US	18/08/13	So the ninja blade is sharp....bleeding a little
3,69171E+17	US	18/08/13	#ThingsGirlsDoThatGuysHate Ahhhghghg !! TURN UP!!' OMG!!!
3,69234E+17	US	18/08/13	@FeebleMinded_ it is but smh #BlackTwitter
3,69335E+17	US	19/08/13	@jeremyheath24 oh lol. Ayee that's good! 😊👌💁
3,69363E+17	ID	19/08/13	Alah euy tatanga sabelah lg ngibring2 cangcut :o
3,69368E+17	GB	19/08/13	He has finally arrived! http://t.co/jqNUyBOvpR
3,69525E+17	ID	19/08/13	Aku dongsaengmuuuuu u,u RT @kiikukba: @estiezhe ngelindur mungkin yah eonni :D
3,69536E+17	US	19/08/13	@ChichoBaybee lmao on everything even if she looks at me
3,6954E+17	TR	19/08/13	I'm at Mado (İstanbul, Türkiye) w/ 10 others http://t.co/G1QcEdJe4h
3,69597E+17	US	19/08/13	im very particular about my headphones going in the right ear and it's driving me crazy i can't stop i. can't. stop.
3,69722E+17	ID	20/08/13	"Kenapa?gosip dia out?\@Putrinilamayu2: tentang kak morganRT @Anjanylalaa: Ada apa?\""Putrinilamayu2: Harus percaya sama siapa ni ???"""
3,69781E+17	ID	20/08/13	Yoo prepare yooo !!
3,6979E+17	US	20/08/13	“@Kiddotodopee: OMG I love secrets text me! Lol” You Never Texted Back -___________-
3,69824E+17	JP	20/08/13	うちが一番ちっさい人間やた（爆笑）
3,6983E+17	US	20/08/13	Boo ya
3,69849E+17	BR	20/08/13	@Marcellamms_  folgo quinta , se der vou dar um pulo ai ! Ta de ferias ainda ?
3,69886E+17	US	20/08/13	Icall Marv n harmoni was like Leakey😒
3,69972E+17	CA	20/08/13	@LaRussaGastro no but I do think he tried to plunk me!
3,69995E+17	JP	21/08/13	I'm at 鯖江駅 (Sabae Sta.) (鯖江市, 福井県) http://t.co/ThXNAor9qN
3,70006E+17	US	21/08/13	@celesteallen7 prepare for your twitter blown up
3,70043E+17	ID	21/08/13	@abdillah_moch Amiiin. Ayem tentrem makmur :-)
3,70062E+17	US	21/08/13	Fucking cops
3,70091E+17	US	21/08/13	I'm so confused...
3,70136E+17	US	21/08/13	@Jordann_Castroo that's gay
3,70178E+17	JP	21/08/13	@gyudon19970820 トサキント。
3,70278E+17	US	21/08/13	“@PBSMediaShift: @washingtonpost considered using robot sportswriters http://t.co/L1I7nVf6zZ #MustReads” That's what stringers are for.
3,70454E+17	MY	22/08/13	@Nyamukdarah hahhahaa kau tau kau pun dah sama botak dengan dia kan? Asal doh. Tetiba cakap macamtu?
3,70459E+17	ID	22/08/13	@bebellnabilaa haha mantap gmane :p
3,70474E+17	ID	22/08/13	I'm at Kedai Kopi Ekayana (Jakarta Barat) http://t.co/WfbDxIts3S
3,70562E+17	US	22/08/13	"Mom told me \don't let her intimidate you.\"" There's a difference between kindness and understanding, and not having a back bone."""
3,70591E+17	ES	22/08/13	Es lo mejor que tengo. @ Centro Comercial Ponte Vella http://t.co/SMkMF0cAvh
3,70637E+17	FR	22/08/13	BORDEL ! http://t.co/HUNidMZnGi
3,70669E+17	US	22/08/13	Too many high hopes, too many disappoints.
3,70677E+17	BR	22/08/13	@loufoloni we've all been there
3,70716E+17	FR	23/08/13	Quand t'es en position de stresse comme ça, c'est dingue toutes les choses auquel tu peut penser en 1 seconde
3,70749E+17	ID	23/08/13	"Asik asik josss =)))) \@kamalliarini: makaaaan RT @rivaniRS: Uyahin :p \""@kamalliarini: Endoooooogin :D “@rivaniRS: Sanguin =D"""
3,70758E+17	US	23/08/13	“@HoodieAllen: damn in love with this song i wrote today, feelin this next album will be the one”
3,70761E+17	ID	23/08/13	@QieadalahQie wiih ayo kumpul lengkap sebelum di @selvikusumadevi udah jadi wanita karir
3,70774E+17	US	23/08/13	But I'm deff trying to go to hard day of the dead 💀
3,70787E+17	US	23/08/13	Being blonde is such a novelty here
3,70841E+17	ID	23/08/13	Jgn dulu bubar:( RT @OkaOkasujendra: Satu-satu aku sayang kamu dua-dua kita saling sayang tiga-tiga kita saling cembur
3,70947E+17	BR	23/08/13	C fica de caozada a porrada come.
3,71064E+17	BR	24/08/13	Tinha faltado luz aqui na minha vo kkkkk
3,71087E+17	US	24/08/13	We had to make I pit stop after Serramonte #outback wit their bomb ass mash potatoes #ohmylawd 😍 @… http://t.co/sy6GTtaIak
3,71088E+17	ID	24/08/13	Parents meeting (at SD. Regina Pacis - Bogor) [pic] — https://t.co/KWQl5eF1jo
3,71117E+17	ID	24/08/13	Sabar, Kuat dan tetap Berdoa :)
3,7114E+17	JP	24/08/13	あかんめいちゃんかわいすぎた。\n歯痛すぎて萎えてた時にあのスマイルは\n最高の歯医者さん。w
3,71281E+17	ID	24/08/13	"Yeayyyeayyyy (ˆ▽ˆ)ง \@ulvaaje: @sisiytari96 @ekifitriyana semangka semangka buat hari bersejarah plisss #XFactorAroundTheWorldWithFatin\"""""
3,71406E+17	SE	24/08/13	@tankesvindel Vem är det ..??
3,71434E+17	ID	25/08/13	"Biarin ga diajak nih \@HSzahara: bodo amat RT @Miqanie21 Ikut juga dong~ \""@FikriAdler: Ikut dong ~\""HSzahara: Ikut dong~\""@Miqanie21: Indahny\"""""
3,71485E+17	US	25/08/13	@namecuaseki they're the best 👌
3,71506E+17	US	25/08/13	U r irrelevant
3,71539E+17	US	25/08/13	@paoloveeee my niggggaah doe!!
3,71716E+17	RU	25/08/13	"4 кружка чая. \Мой рок-н-ролл\"" гоняю раз сотый. Вечер \""удался\"" аминь🙏 @ obitel' http://t.co/7juPOhtJR8"""
3,71723E+17	GB	25/08/13	@Faye_Tozer ohhhh I hate them aswell, but massive moths freak me out the most, there so evil.
3,71746E+17	BR	25/08/13	@umbeijodoluan to deitada a tarde toda e vc?
3,71765E+17	US	25/08/13	It's getting late and I wudn't want to do it later
3,71809E+17	US	26/08/13	Screw calculus.
3,71836E+17	ES	26/08/13	Me quedo con las actuaciones de Lady Gaga, Justin Timberlake y Bruno Mars. Los otros bastante decepcionantes #VMA's
3,71941E+17	ID	26/08/13	@utha_chandra thaa kamu ikut main di Si Cemong yaa._.
3,7201E+17	US	26/08/13	I reeeeery like my new orleans lit class. #themayorhasasurplusofbodybags #unoproud
3,72104E+17	BR	26/08/13	Só porque eu cheguei em casa empolgado, meu pai ta dormindo, show
3,7212E+17	US	26/08/13	"A need a cookie ;)"
3,72124E+17	ES	26/08/13	"@TigerAnswers how about a follow coz your awesome ;)"
3,72135E+17	US	26/08/13	Forget hotdog or legs... how about a hotdog with legs! http://t.co/kQ7rwS7W5g
3,7217E+17	US	27/08/13	“@SydneyJeanne22: It's never a goodbye..just a see you later ✨” no it's definitely goodbye sorry truth hurts
3,7219E+17	US	27/08/13	Dads yelling at me for yelling🙇
